# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-22 02:39:55 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08110000 Yegua Ck nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 08110000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    135366      00060        00001      140934         Discharge, cubic feet per second (Maximum)
#    135367      00060        00002      140934         Discharge, cubic feet per second (Minimum)
#    135368      00060        00003      140934         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	135366_00060_00001	135366_00060_00001_cd	135367_00060_00002	135367_00060_00002_cd	135368_00060_00003	135368_00060_00003_cd
USGS	08110000	2010-02-14	64.8	A	53.1	A	61.1	A
USGS	08110000	2010-02-15	653	A	57.0	A	351	A
USGS	08110000	2010-02-16	898	A	653	A	777	A
USGS	08110000	2010-02-17	911	A	898	A	905	A
USGS	08110000	2010-02-18	916	A	902	A	906	A
USGS	08110000	2010-02-19	920	A	907	A	911	A
USGS	08110000	2010-02-20	925	A	911	A	918	A
USGS	08110000	2010-02-21	920	A	898	A	915	A
USGS	08110000	2010-02-22	920	A	885	A	913	A
USGS	08110000	2010-02-23	925	A	902	A	918	A
USGS	08110000	2010-02-24	920	A	902	A	917	A
USGS	08110000	2010-02-25	925	A	893	A	917	A
USGS	08110000	2010-02-26	929	A	898	A	925	A
USGS	08110000	2010-02-27	934	A	916	A	931	A
USGS	08110000	2010-02-28	943	A	911	A	935	A
USGS	08110000	2010-03-01	956	A	920	A	945	A
USGS	08110000	2010-03-02	952	A	916	A	944	A
USGS	08110000	2010-03-03	956	A	947	A	949	A
USGS	08110000	2010-03-04	952	A	943	A	950	A
USGS	08110000	2010-03-05	947	A	925	A	946	A
USGS	08110000	2010-03-06	947	A	943	A	947	A
USGS	08110000	2010-03-07	947	A	934	A	944	A
USGS	08110000	2010-03-08	943	A	902	A	931	A
USGS	08110000	2010-03-09	934	A	920	A	926	A
USGS	08110000	2010-03-10	938	A	925	A	932	A
USGS	08110000	2010-03-11	934	A	925	A	929	A
USGS	08110000	2010-03-12	929	A	920	A	926	A
USGS	08110000	2010-03-13	925	A	902	A	921	A
USGS	08110000	2010-03-14	920	A	911	A	916	A
USGS	08110000	2010-03-15	916	A	907	A	912	A
USGS	08110000	2010-03-16	911	A	902	A	907	A
USGS	08110000	2010-03-17	907	A	893	A	902	A
USGS	08110000	2010-03-18	902	A	889	A	896	A
USGS	08110000	2010-03-19	893	A	872	A	891	A
USGS	08110000	2010-03-20	907	A	855	A	892	A
USGS	08110000	2010-03-21	889	A	855	A	884	A
USGS	08110000	2010-03-22	889	A	880	A	884	A
USGS	08110000	2010-03-23	885	A	863	A	880	A
USGS	08110000	2010-03-24	880	A	867	A	878	A
USGS	08110000	2010-03-25	880	A	842	A	873	A
USGS	08110000	2010-03-26	876	A	863	A	869	A
USGS	08110000	2010-03-27	867	A	628	A	760	A
USGS	08110000	2010-03-28	628	A	591	A	612	A
USGS	08110000	2010-03-29	603	A	300	A	456	A
USGS	08110000	2010-03-30	302	A	290	A	296	A
USGS	08110000	2010-03-31	290	A	45.3	A	162	A
USGS	08110000	2010-04-01	46.4	A	33.5	A	40.2	A
USGS	08110000	2010-04-02	38.6	A	36.3	A	38.2	A
USGS	08110000	2010-04-03	39.6	A	37.7	A	38.9	A
USGS	08110000	2010-04-04	40.1	A	36.7	A	39.4	A
USGS	08110000	2010-04-05	41.1	A	37.7	A	40.1	A
USGS	08110000	2010-04-06	40.6	A	34.9	A	39.1	A
USGS	08110000	2010-04-07	40.1	A	35.3	A	38.1	A
USGS	08110000	2010-04-08	40.6	A	33.5	A	39.7	A
USGS	08110000	2010-04-09	41.6	A	40.1	A	40.9	A
USGS	08110000	2010-04-10	42.1	A	41.1	A	41.7	A
USGS	08110000	2010-04-11	42.1	A	39.6	A	41.7	A
USGS	08110000	2010-04-12	42.6	A	39.1	A	41.6	A
USGS	08110000	2010-04-13	43.2	A	39.6	A	41.8	A
USGS	08110000	2010-04-14	42.6	A	40.1	A	42.0	A
USGS	08110000	2010-04-15	42.1	A	37.7	A	40.5	A
USGS	08110000	2010-04-16	41.6	A	37.7	A	40.1	A
USGS	08110000	2010-04-17	42.6	A	39.6	A	41.5	A
USGS	08110000	2010-04-18	43.7	A	39.1	A	42.6	A
USGS	08110000	2010-04-19	43.2	A	41.1	A	42.3	A
USGS	08110000	2010-04-20	43.7	A	39.1	A	42.3	A
USGS	08110000	2010-04-21	44.2	A	41.6	A	42.9	A
USGS	08110000	2010-04-22	46.4	A	42.6	A	44.0	A
USGS	08110000	2010-04-23	45.3	A	41.1	A	44.1	A
USGS	08110000	2010-04-24	46.4	A	40.6	A	44.4	A
USGS	08110000	2010-04-25	45.3	A	40.1	A	43.6	A
USGS	08110000	2010-04-26	48.2	A	37.2	A	42.5	A
USGS	08110000	2010-04-27	47.6	A	43.2	A	45.2	A
USGS	08110000	2010-04-28	44.2	A	39.1	A	42.7	A
USGS	08110000	2010-04-29	43.2	A	39.1	A	41.9	A
USGS	08110000	2010-04-30	42.1	A	39.1	A	41.4	A
USGS	08110000	2010-05-01	42.6	A	40.6	A	41.9	A
USGS	08110000	2010-05-02	43.7	A	41.6	A	42.6	A
USGS	08110000	2010-05-03	43.7	A	39.1	A	42.0	A
USGS	08110000	2010-05-04	42.6	A	41.6	A	42.3	A
USGS	08110000	2010-05-05	42.1	A	39.1	A	40.9	A
USGS	08110000	2010-05-06	39.6	A	36.7	A	38.9	A
USGS	08110000	2010-05-07	40.1	A	37.7	A	39.2	A
USGS	08110000	2010-05-08	38.6	A	35.3	A	37.6	A
USGS	08110000	2010-05-09	38.1	A	35.8	A	37.6	A
USGS	08110000	2010-05-10	39.6	A	36.3	A	38.6	A
USGS	08110000	2010-05-11	40.1	A	35.8	A	39.2	A
USGS	08110000	2010-05-12	39.1	A	34.4	A	38.1	A
USGS	08110000	2010-05-13	38.6	A	34.9	A	37.5	A
USGS	08110000	2010-05-14	43.2	A	35.3	A	38.4	A
USGS	08110000	2010-05-15	46.4	A	34.0	A	41.8	A
USGS	08110000	2010-05-16	43.7	A	39.1	A	41.3	A
USGS	08110000	2010-05-17	562	A	37.7	A	261	A
USGS	08110000	2010-05-18	591	A	559	A	580	A
USGS	08110000	2010-05-19	588	A	577	A	583	A
USGS	08110000	2010-05-20	588	A	147	A	377	A
USGS	08110000	2010-05-21	147	A	12.2	A	91.8	A
USGS	08110000	2010-05-22	12.2	A	7.21	A	8.31	A
USGS	08110000	2010-05-23	7.51	A	6.78	A	7.18	A
USGS	08110000	2010-05-24	7.06	A	6.37	A	6.60	A
USGS	08110000	2010-05-25	7.21	A	6.64	A	6.97	A
USGS	08110000	2010-05-26	7.66	A	7.21	A	7.47	A
USGS	08110000	2010-05-27	8.12	A	7.51	A	7.82	A
USGS	08110000	2010-05-28	8.61	A	8.12	A	8.22	A
USGS	08110000	2010-05-29	8.61	A	7.81	A	8.14	A
USGS	08110000	2010-05-30	7.81	A	5.00	A	5.86	A
USGS	08110000	2010-05-31	5.47	A	5.00	A	5.15	A
USGS	08110000	2010-06-01	5.97	A	5.35	A	5.60	A
USGS	08110000	2010-06-02	6.23	A	5.35	A	6.05	A
USGS	08110000	2010-06-03	8.77	A	5.97	A	7.21	A
USGS	08110000	2010-06-04	8.61	A	6.78	A	7.31	A
USGS	08110000	2010-06-05	6.78	A	6.23	A	6.57	A
USGS	08110000	2010-06-06	6.64	A	6.37	A	6.50	A
USGS	08110000	2010-06-07	6.64	A	6.37	A	6.57	A
USGS	08110000	2010-06-08	7.06	A	5.97	A	6.73	A
USGS	08110000	2010-06-09					7.00	A:e
USGS	08110000	2010-06-10					8.00	A:e
USGS	08110000	2010-06-11	7.51	A	6.37	A	6.89	A
USGS	08110000	2010-06-12	6.78	A	6.10	A	6.55	A
USGS	08110000	2010-06-13	6.37	A	6.10	A	6.31	A
USGS	08110000	2010-06-14	800	A	6.10	A	346	A
USGS	08110000	2010-06-15	898	A	800	A	869	A
USGS	08110000	2010-06-16	916	A	893	A	906	A
USGS	08110000	2010-06-17	920	A	902	A	912	A
USGS	08110000	2010-06-18	920	A	911	A	915	A
USGS	08110000	2010-06-19	925	A	902	A	915	A
USGS	08110000	2010-06-20	925	A	907	A	914	A
USGS	08110000	2010-06-21	920	A	907	A	912	A
USGS	08110000	2010-06-22	920	A	907	A	912	A
USGS	08110000	2010-06-23	925	A	902	A	913	A
USGS	08110000	2010-06-24	961	A	889	A	925	A
USGS	08110000	2010-06-25	938	A	634	A	808	A
USGS	08110000	2010-06-26	634	A	588	A	601	A
USGS	08110000	2010-06-27	591	A	568	A	585	A
USGS	08110000	2010-06-28	588	A	100	A	369	A
USGS	08110000	2010-06-29	101	A	88.6	A	95.8	A
USGS	08110000	2010-06-30	95.0	A	4.66	A	46.3	A
USGS	08110000	2010-07-01	4.66	A	2.49	A	3.25	A
USGS	08110000	2010-07-02	9.11	A	2.05	A	4.78	A
USGS	08110000	2010-07-03	8.12	A	3.89	A	5.17	A
USGS	08110000	2010-07-04	4.11	A	3.09	A	3.62	A
USGS	08110000	2010-07-05	3.38	A	3.00	A	3.21	A
USGS	08110000	2010-07-06	3.89	A	3.00	A	3.44	A
USGS	08110000	2010-07-07	3.78	A	3.09	A	3.56	A
USGS	08110000	2010-07-08	4.11	A	3.28	A	3.78	A
USGS	08110000	2010-07-09	4.22	A	3.89	A	4.10	A
USGS	08110000	2010-07-10	4.34	A	3.89	A	4.11	A
USGS	08110000	2010-07-11	4.45	A	3.78	A	4.15	A
USGS	08110000	2010-07-12	4.55	A	3.68	A	4.08	A
USGS	08110000	2010-07-13	4.34	A	3.89	A	4.14	A
USGS	08110000	2010-07-14	4.55	A	4.22	A	4.35	A
USGS	08110000	2010-07-15	5.11	A	4.34	A	4.73	A
USGS	08110000	2010-07-16	5.72	A	4.34	A	5.02	A
USGS	08110000	2010-07-17	5.23	A	4.55	A	4.94	A
USGS	08110000	2010-07-18	5.11	A	4.55	A	4.71	A
USGS	08110000	2010-07-19	4.88	A	4.66	A	4.74	A
USGS	08110000	2010-07-20	4.88	A	4.66	A	4.80	A
USGS	08110000	2010-07-21	5.11	A	4.55	A	4.86	A
USGS	08110000	2010-07-22	5.47	A	4.22	A	4.89	A
USGS	08110000	2010-07-23	5.35	A	4.77	A	5.00	A
USGS	08110000	2010-07-24	5.35	A	4.66	A	5.02	A
USGS	08110000	2010-07-25	5.23	A	4.22	A	4.90	A
USGS	08110000	2010-07-26	4.22	A	2.74	A	3.83	A
USGS	08110000	2010-07-27	4.34	A	3.00	A	3.99	A
USGS	08110000	2010-07-28	3.89	A	3.38	A	3.66	A
USGS	08110000	2010-07-29	3.89	A	3.58	A	3.71	A
USGS	08110000	2010-07-30	4.11	A	3.38	A	3.87	A
USGS	08110000	2010-07-31	4.66	A	3.78	A	4.16	A
USGS	08110000	2010-08-01	6.23	A	4.66	A	5.40	A
USGS	08110000	2010-08-02	7.81	A	6.23	A	6.99	A
USGS	08110000	2010-08-03	9.81	A	7.81	A	8.92	A
USGS	08110000	2010-08-04	11.8	A	9.63	A	10.7	A
USGS	08110000	2010-08-05	14.6	A	11.4	A	13.2	A
USGS	08110000	2010-08-06	17.2	A	14.1	A	15.8	A
USGS	08110000	2010-08-07	20.1	A	16.4	A	18.4	A
USGS	08110000	2010-08-08	24.4	A	19.8	A	22.1	A
USGS	08110000	2010-08-09	25.9	A	18.0	A	23.1	A
USGS	08110000	2010-08-10	18.0	A	9.99	A	13.4	A
USGS	08110000	2010-08-11	9.99	A	6.23	A	7.90	A
USGS	08110000	2010-08-12	6.23	A	4.22	A	5.15	A
USGS	08110000	2010-08-13	4.22	A	2.65	A	3.36	A
USGS	08110000	2010-08-14	2.65	A	1.78	A	2.23	A
USGS	08110000	2010-08-15	1.91	A	1.23	A	1.55	A
USGS	08110000	2010-08-16	1.23	A	0.66	A	1.08	A
USGS	08110000	2010-08-17	1.13	A	0.75	A	1.02	A
USGS	08110000	2010-08-18	0.89	A	0.60	A	0.77	A
USGS	08110000	2010-08-19	0.85	A	0.57	A	0.70	A
USGS	08110000	2010-08-20	0.85	A	0.66	A	0.79	A
USGS	08110000	2010-08-21	0.82	A	0.66	A	0.75	A
USGS	08110000	2010-08-22	0.72	A	0.43	A	0.63	A
USGS	08110000	2010-08-23	0.60	A	0.46	A	0.54	A
USGS	08110000	2010-08-24	0.54	A	0.46	A	0.50	A
USGS	08110000	2010-08-25	0.48	A	0.23	A	0.42	A
USGS	08110000	2010-08-26	0.43	A	0.17	A	0.35	A
USGS	08110000	2010-08-27	0.36	A	0.15	A	0.30	A
USGS	08110000	2010-08-28	0.32	A	0.14	A	0.26	A
USGS	08110000	2010-08-29	0.26	A	0.13	A	0.22	A
USGS	08110000	2010-08-30	0.19	A	0.14	A	0.17	A
USGS	08110000	2010-08-31	0.17	A	0.08	A	0.12	A
USGS	08110000	2010-09-01	0.09	A	0.05	A	0.07	A
USGS	08110000	2010-09-02	0.08	A	0.02	A	0.06	A
USGS	08110000	2010-09-03	0.07	A	0.02	A	0.06	A
USGS	08110000	2010-09-04	0.06	A	0.01	A	0.05	A
USGS	08110000	2010-09-05	0.05	A	0.01	A	0.04	A
USGS	08110000	2010-09-06	0.04	A	0.01	A	0.03	A
USGS	08110000	2010-09-07	0.13	A	0.01	A	0.06	A
USGS	08110000	2010-09-08	0.38	A	0.05	A	0.20	A
USGS	08110000	2010-09-09	0.36	A	0.14	A	0.30	A
USGS	08110000	2010-09-10	0.26	A	0.12	A	0.20	A
USGS	08110000	2010-09-11	0.15	A	0.08	A	0.12	A
USGS	08110000	2010-09-12	0.09	A	0.02	A	0.07	A
USGS	08110000	2010-09-13	0.06	A	0.01	A	0.04	A
USGS	08110000	2010-09-14	0.03	A	0.01	A	0.02	A
USGS	08110000	2010-09-15	0.01	A	0.01	A	0.01	A
USGS	08110000	2010-09-16	0.01	A	0.01	A	0.01	A
USGS	08110000	2010-09-17	0.01	A	0.00	A	0.01	A
USGS	08110000	2010-09-18	0.01	A	0.00	A	0.01	A
USGS	08110000	2010-09-19	0.01	A	0.00	A	0.00	A
USGS	08110000	2010-09-20	0.00	A	0.00	A	0.00	A
USGS	08110000	2010-09-21	0.00	A	0.00	A	0.00	A
USGS	08110000	2010-09-22	0.06	A	0.00	A	0.01	A
USGS	08110000	2010-09-23	0.92	A	0.06	A	0.47	A
USGS	08110000	2010-09-24	2.05	A	0.92	A	1.47	A
USGS	08110000	2010-09-25	4.11	A	2.05	A	2.88	A
USGS	08110000	2010-09-26	6.37	A	4.00	A	5.06	A
USGS	08110000	2010-09-27	8.77	A	6.37	A	7.61	A
USGS	08110000	2010-09-28	12.2	A	8.77	A	10.4	A
USGS	08110000	2010-09-29	16.6	A	12.2	A	14.7	A
USGS	08110000	2010-09-30	17.2	A	15.8	A	16.7	A
USGS	08110000	2010-10-01	15.8	A	13.4	A	15.2	A
USGS	08110000	2010-10-02	14.8	A	13.4	A	14.3	A
USGS	08110000	2010-10-03	13.8	A	9.81	A	12.7	A
USGS	08110000	2010-10-04	11.6	A	8.44	A	10.3	A
USGS	08110000	2010-10-05	9.11	A	7.51	A	8.23	A
USGS	08110000	2010-10-06	7.66	A	6.37	A	7.21	A
USGS	08110000	2010-10-07	6.37	A	4.77	A	5.48	A
USGS	08110000	2010-10-08	4.77	A	4.11	A	4.37	A
USGS	08110000	2010-10-09	4.22	A	3.68	A	4.05	A
USGS	08110000	2010-10-10	4.11	A	3.68	A	3.86	A
USGS	08110000	2010-10-11	4.45	A	3.68	A	4.11	A
USGS	08110000	2010-10-12	5.23	A	4.34	A	4.79	A
USGS	08110000	2010-10-13	6.10	A	4.45	A	5.56	A
USGS	08110000	2010-10-14	6.23	A	5.47	A	6.10	A
USGS	08110000	2010-10-15	5.97	A	5.23	A	5.79	A
USGS	08110000	2010-10-16	5.59	A	5.11	A	5.39	A
USGS	08110000	2010-10-17	5.23	A	4.77	A	5.06	A
USGS	08110000	2010-10-18	5.11	A	4.45	A	4.98	A
USGS	08110000	2010-10-19	4.77	A	4.11	A	4.62	A
USGS	08110000	2010-10-20	4.88	A	4.11	A	4.68	A
USGS	08110000	2010-10-21	5.59	A	4.55	A	5.07	A
USGS	08110000	2010-10-22	5.97	A	5.00	A	5.73	A
USGS	08110000	2010-10-23	5.59	A	4.34	A	5.11	A
USGS	08110000	2010-10-24	4.77	A	4.11	A	4.61	A
USGS	08110000	2010-10-25	4.55	A	3.68	A	4.39	A
USGS	08110000	2010-10-26	4.77	A	3.89	A	4.50	A
USGS	08110000	2010-10-27	5.23	A	4.34	A	4.87	A
USGS	08110000	2010-10-28	5.84	A	4.22	A	5.22	A
USGS	08110000	2010-10-29	6.78	A	5.00	A	6.22	A
USGS	08110000	2010-10-30	7.51	A	5.84	A	6.96	A
USGS	08110000	2010-10-31	7.66	A	6.23	A	7.39	A
USGS	08110000	2010-11-01	8.28	A	7.51	A	7.82	A
USGS	08110000	2010-11-02	8.77	A	6.10	A	8.03	A
USGS	08110000	2010-11-03	9.11	A	6.78	A	8.57	A
USGS	08110000	2010-11-04	8.77	A	5.47	A	7.48	A
USGS	08110000	2010-11-05	5.72	A	4.34	A	4.93	A
USGS	08110000	2010-11-06	4.34	A	3.58	A	4.01	A
USGS	08110000	2010-11-07	3.68	A	3.09	A	3.51	A
USGS	08110000	2010-11-08	3.09	A	2.34	A	2.65	A
USGS	08110000	2010-11-09	2.34	A	1.85	A	2.07	A
USGS	08110000	2010-11-10	1.85	A	1.54	A	1.69	A
USGS	08110000	2010-11-11	1.54	A	1.23	A	1.42	A
USGS	08110000	2010-11-12	1.33	A	0.92	A	1.21	A
USGS	08110000	2010-11-13	1.13	A	0.85	A	1.03	A
USGS	08110000	2010-11-14	0.96	A	0.72	A	0.91	A
USGS	08110000	2010-11-15	0.96	A	0.75	A	0.91	A
USGS	08110000	2010-11-16	0.96	A	0.85	A	0.93	A
USGS	08110000	2010-11-17	0.92	A	0.69	A	0.90	A
USGS	08110000	2010-11-18	0.96	A	0.66	A	0.92	A
USGS	08110000	2010-11-19	0.96	A	0.85	A	0.93	A
USGS	08110000	2010-11-20	0.92	A	0.89	A	0.92	A
USGS	08110000	2010-11-21	0.92	A	0.75	A	0.91	A
USGS	08110000	2010-11-22	0.92	A	0.75	A	0.92	A
USGS	08110000	2010-11-23	0.96	A	0.85	A	0.93	A
USGS	08110000	2010-11-24	0.92	A	0.75	A	0.91	A
USGS	08110000	2010-11-25	0.92	A	0.69	A	0.88	A
USGS	08110000	2010-11-26	0.89	A	0.69	A	0.84	A
USGS	08110000	2010-11-27	0.85	A	0.75	A	0.82	A
USGS	08110000	2010-11-28	0.78	A	0.57	A	0.74	A
USGS	08110000	2010-11-29	0.75	A	0.57	A	0.70	A
USGS	08110000	2010-11-30	0.69	A	0.48	A	0.62	A
USGS	08110000	2010-12-01	0.63	A	0.48	A	0.60	A
USGS	08110000	2010-12-02	0.57	A	0.38	A	0.55	A
USGS	08110000	2010-12-03	0.51	A	0.38	A	0.48	A
USGS	08110000	2010-12-04	0.46	A	0.34	A	0.43	A
USGS	08110000	2010-12-05	0.43	A	0.24	A	0.37	A
USGS	08110000	2010-12-06	0.34	A	0.21	A	0.32	A
USGS	08110000	2010-12-07	0.30	A	0.26	A	0.29	A
USGS	08110000	2010-12-08	0.28	A	0.14	A	0.24	A
USGS	08110000	2010-12-09	0.24	A	0.15	A	0.22	A
USGS	08110000	2010-12-10	0.23	A	0.13	A	0.21	A
USGS	08110000	2010-12-11	0.19	A	0.10	A	0.17	A
USGS	08110000	2010-12-12	0.17	A	0.08	A	0.14	A
USGS	08110000	2010-12-13	0.14	A	0.09	A	0.13	A
USGS	08110000	2010-12-14	0.13	A	0.09	A	0.11	A
USGS	08110000	2010-12-15	0.12	A	0.05	A	0.10	A
USGS	08110000	2010-12-16	0.12	A	0.05	A	0.10	A
USGS	08110000	2010-12-17	0.10	A	0.04	A	0.09	A
USGS	08110000	2010-12-18	0.10	A	0.04	A	0.08	A
USGS	08110000	2010-12-19	0.08	A	0.06	A	0.08	A
USGS	08110000	2010-12-20	0.08	A	0.03	A	0.07	A
USGS	08110000	2010-12-21	0.08	A	0.05	A	0.07	A
USGS	08110000	2010-12-22	0.07	A	0.06	A	0.06	A
USGS	08110000	2010-12-23	0.07	A	0.03	A	0.06	A
USGS	08110000	2010-12-24	0.11	A	0.02	A	0.06	A
USGS	08110000	2010-12-25	0.13	A	0.06	A	0.11	A
USGS	08110000	2010-12-26	0.12	A	0.09	A	0.10	A
USGS	08110000	2010-12-27	0.10	A	0.07	A	0.09	A
USGS	08110000	2010-12-28	0.10	A	0.06	A	0.09	A
USGS	08110000	2010-12-29	0.10	A	0.04	A	0.09	A
USGS	08110000	2010-12-30	0.11	A	0.07	A	0.10	A
USGS	08110000	2010-12-31	0.11	A	0.07	A	0.09	A
USGS	08110000	2011-01-01	0.09	A	0.05	A	0.07	A
USGS	08110000	2011-01-02	0.07	A	0.04	A	0.06	A
USGS	08110000	2011-01-03	0.06	A	0.05	A	0.06	A
USGS	08110000	2011-01-04	0.07	A	0.05	A	0.06	A
USGS	08110000	2011-01-05	0.08	A	0.05	A	0.07	A
USGS	08110000	2011-01-06	0.08	A	0.06	A	0.07	A
USGS	08110000	2011-01-07	0.08	A	0.06	A	0.07	A
USGS	08110000	2011-01-08	0.07	A	0.03	A	0.06	A
USGS	08110000	2011-01-09	0.41	A	0.02	A	0.25	A
USGS	08110000	2011-01-10	0.36	A	0.19	A	0.29	A
USGS	08110000	2011-01-11	0.26	A	0.11	A	0.22	A
USGS	08110000	2011-01-12	0.23	A	0.18	A	0.20	A
USGS	08110000	2011-01-13	0.18	A	0.10	A	0.16	A
USGS	08110000	2011-01-14	0.15	A	0.10	A	0.13	A
USGS	08110000	2011-01-15	0.14	A	0.08	A	0.11	A
USGS	08110000	2011-01-16	0.23	A	0.08	A	0.17	A
USGS	08110000	2011-01-17	0.23	A	0.21	A	0.22	A
USGS	08110000	2011-01-18	0.23	A	0.17	A	0.21	A
USGS	08110000	2011-01-19	0.21	A	0.13	A	0.17	A
USGS	08110000	2011-01-20	0.13	A	0.05	A	0.10	A
USGS	08110000	2011-01-21	0.10	A	0.05	A	0.08	A
USGS	08110000	2011-01-22	0.07	A	0.05	A	0.06	A
USGS	08110000	2011-01-23	0.06	A	0.04	A	0.05	A
USGS	08110000	2011-01-24	0.05	A	0.02	A	0.03	A
USGS	08110000	2011-01-25	0.03	A	0.01	A	0.02	A
USGS	08110000	2011-01-26	0.02	A	0.01	A	0.02	A
USGS	08110000	2011-01-27	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-01-28	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-01-29	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-01-30	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-01-31	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-01	0.02	A	0.01	A	0.01	A
USGS	08110000	2011-02-02	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-03	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-04	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-05	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-06	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-07	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-08	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-09	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-10	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-11	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-12	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-13	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-14	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-15	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-16	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-17	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-18	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-19	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-20	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-21	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-22	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-23	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-24	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-25	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-26	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-27	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-02-28	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-03-01	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-03-02	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-03-03	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-03-04	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-03-05	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-03-06	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-03-07	0.01	A	0.00	A	0.00	A
USGS	08110000	2011-03-08	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-09	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-10	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-11	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-12	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-13	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-14	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-15	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-16	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-17	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-18	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-19	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-20	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-21	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-22	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-23	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-24	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-25	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-26	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-27	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-28	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-29	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-30	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-03-31	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-01	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-02	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-03	0.00	A	0.00	A	0.00	A
